dataset,bootstrap,n_system_draws,n_unique_systems_drawn,alpha,feature,shapley_mse_utility
tmhintqi,36,98,62,10.0,speaker,0.07734766309315819
tmhintqi,36,98,62,10.0,wavlm,0.09503597915925903
tmhintqi,36,98,62,10.0,whisper,0.08909865229196864
tmhintqi,37,98,58,10.0,auditory_erb,0.014143884799113082
tmhintqi,37,98,58,10.0,beats,0.09101094006372719
tmhintqi,37,98,58,10.0,ced,0.09631225411086689
tmhintqi,37,98,58,10.0,contentvec12,0.07573977418887601
tmhintqi,37,98,58,10.0,egemaps,0.07621227229338277
tmhintqi,37,98,58,10.0,rmvpe_cont,0.002271691206158049
tmhintqi,37,98,58,10.0,rmvpe_quant,-0.0068929820620990435
tmhintqi,37,98,58,10.0,speaker,0.07403077754780087
tmhintqi,37,98,58,10.0,wavlm,0.10555089263121112
tmhintqi,37,98,58,10.0,whisper,0.08310025048079414
tmhintqi,38,98,63,10.0,auditory_erb,0.015822097474735737
tmhintqi,38,98,63,10.0,beats,0.09392895758159758
tmhintqi,38,98,63,10.0,ced,0.09946063157344458
tmhintqi,38,98,63,10.0,contentvec12,0.07703160822255102
tmhintqi,38,98,63,10.0,egemaps,0.0729740598875236
tmhintqi,38,98,63,10.0,rmvpe_cont,0.0003928094229358045
tmhintqi,38,98,63,10.0,rmvpe_quant,-0.004295916390398623
tmhintqi,38,98,63,10.0,speaker,0.06948092317254856
tmhintqi,38,98,63,10.0,wavlm,0.11433006645954338
tmhintqi,38,98,63,10.0,whisper,0.09380287918917814
tmhintqi,39,98,62,10.0,auditory_erb,0.01578097587641296
tmhintqi,39,98,62,10.0,beats,0.09354414786809045
tmhintqi,39,98,62,10.0,ced,0.10346134629922803
tmhintqi,39,98,62,10.0,contentvec12,0.08237739166586798
tmhintqi,39,98,62,10.0,egemaps,0.07373185512287635
tmhintqi,39,98,62,10.0,rmvpe_cont,0.0018069952568248874
tmhintqi,39,98,62,10.0,rmvpe_quant,-0.014515932103462179
tmhintqi,39,98,62,10.0,speaker,0.07569784385724464
tmhintqi,39,98,62,10.0,wavlm,0.1067846996860432
tmhintqi,39,98,62,10.0,whisper,0.09011244914505818
tmhintqi,40,98,60,10.0,auditory_erb,0.02576507449902391
tmhintqi,40,98,60,10.0,beats,0.093475098265865
tmhintqi,40,98,60,10.0,ced,0.09878526578024123
tmhintqi,40,98,60,10.0,contentvec12,0.07443653844973067
tmhintqi,40,98,60,10.0,egemaps,0.07482896320953497
tmhintqi,40,98,60,10.0,rmvpe_cont,0.004057964250053476
tmhintqi,40,98,60,10.0,rmvpe_quant,-0.001772926968844648
tmhintqi,40,98,60,10.0,speaker,0.07792874286344191
tmhintqi,40,98,60,10.0,wavlm,0.10051453943462868
tmhintqi,40,98,60,10.0,whisper,0.08437812906516497
tmhintqi,41,98,66,10.0,auditory_erb,0.01567424889577281
tmhintqi,41,98,66,10.0,beats,0.0987598199906967
tmhintqi,41,98,66,10.0,ced,0.10165998644433276
tmhintqi,41,98,66,10.0,contentvec12,0.08655139655786992
tmhintqi,41,98,66,10.0,egemaps,0.07310419403243647
tmhintqi,41,98,66,10.0,rmvpe_cont,0.0023463064756553366
tmhintqi,41,98,66,10.0,rmvpe_quant,-0.004812123558461887
tmhintqi,41,98,66,10.0,speaker,0.06771544727623634
tmhintqi,41,98,66,10.0,wavlm,0.08390766435780818
tmhintqi,41,98,66,10.0,whisper,0.0947776121683719
tmhintqi,42,98,66,10.0,auditory_erb,0.01686889449165923
tmhintqi,42,98,66,10.0,beats,0.1170530479113693
tmhintqi,42,98,66,10.0,ced,0.11639762058968696
tmhintqi,42,98,66,10.0,contentvec12,0.08095195938224767
tmhintqi,42,98,66,10.0,egemaps,0.05559435786887435
tmhintqi,42,98,66,10.0,rmvpe_cont,0.0011973111323908753
tmhintqi,42,98,66,10.0,rmvpe_quant,-0.009621473526165877
tmhintqi,42,98,66,10.0,speaker,0.07257034707596871
tmhintqi,42,98,66,10.0,wavlm,0.09215138327212884
tmhintqi,42,98,66,10.0,whisper,0.08086995337097483
tmhintqi,43,98,62,10.0,auditory_erb,0.019837532704626702
tmhintqi,43,98,62,10.0,beats,0.09760925409584338
tmhintqi,43,98,62,10.0,ced,0.0992783270053629
tmhintqi,43,98,62,10.0,contentvec12,0.0745477457973872
tmhintqi,43,98,62,10.0,egemaps,0.07536878422316994
tmhintqi,43,98,62,10.0,rmvpe_cont,-0.0011157240802034227
tmhintqi,43,98,62,10.0,rmvpe_quant,-0.004577252833577501
tmhintqi,43,98,62,10.0,speaker,0.07821046323547953
tmhintqi,43,98,62,10.0,wavlm,0.10956294648743882
tmhintqi,43,98,62,10.0,whisper,0.08583268001440712
tmhintqi,44,98,62,10.0,auditory_erb,0.021872382943518683
tmhintqi,44,98,62,10.0,beats,0.09932442668812214
tmhintqi,44,98,62,10.0,ced,0.09483020824067592
tmhintqi,44,98,62,10.0,contentvec12,0.08184351149706008
tmhintqi,44,98,62,10.0,egemaps,0.07642781497670018
tmhintqi,44,98,62,10.0,rmvpe_cont,0.007335954485563129
tmhintqi,44,98,62,10.0,rmvpe_quant,-0.03788423417811411
tmhintqi,44,98,62,10.0,speaker,0.07908642451764862
tmhintqi,44,98,62,10.0,wavlm,0.11356596071895977
tmhintqi,44,98,62,10.0,whisper,0.09880959186437463
tmhintqi,45,98,61,10.0,auditory_erb,0.02416766208283264
tmhintqi,45,98,61,10.0,beats,0.10017221758842292
tmhintqi,45,98,61,10.0,ced,0.11086474376585609
tmhintqi,45,98,61,10.0,contentvec12,0.0746728404037359
tmhintqi,45,98,61,10.0,egemaps,0.06979276583714147
tmhintqi,45,98,61,10.0,rmvpe_cont,0.003358117179225118
tmhintqi,45,98,61,10.0,rmvpe_quant,-0.005240002076569938
tmhintqi,45,98,61,10.0,speaker,0.08286172351238995
tmhintqi,45,98,61,10.0,wavlm,0.1088414324655643
tmhintqi,45,98,61,10.0,whisper,0.08485850674355631
tmhintqi,46,98,63,10.0,auditory_erb,0.01864577008927273
tmhintqi,46,98,63,10.0,beats,0.09628575675338288
tmhintqi,46,98,63,10.0,ced,0.10348162106095755
tmhintqi,46,98,63,10.0,contentvec12,0.07474436327182947
tmhintqi,46,98,63,10.0,egemaps,0.07203249991591194
tmhintqi,46,98,63,10.0,rmvpe_cont,0.0022210773898369827
tmhintqi,46,98,63,10.0,rmvpe_quant,-0.002772893613434274
tmhintqi,46,98,63,10.0,speaker,0.0776929141592008
tmhintqi,46,98,63,10.0,wavlm,0.10756853164394625
tmhintqi,46,98,63,10.0,whisper,0.09383627670100482
tmhintqi,47,98,67,10.0,auditory_erb,0.022427418610436387
tmhintqi,47,98,67,10.0,beats,0.09634184444781665
tmhintqi,47,98,67,10.0,ced,0.10019839978467307
tmhintqi,47,98,67,10.0,contentvec12,0.07850431885473809
tmhintqi,47,98,67,10.0,egemaps,0.07033566699807159
tmhintqi,47,98,67,10.0,rmvpe_cont,0.002207602775886018
tmhintqi,47,98,67,10.0,rmvpe_quant,0.003255197322727606
tmhintqi,47,98,67,10.0,speaker,0.07117736165670668
tmhintqi,47,98,67,10.0,wavlm,0.1013403392815048
tmhintqi,47,98,67,10.0,whisper,0.09358394195929302
tmhintqi,48,98,58,10.0,auditory_erb,0.023355782008509778
tmhintqi,48,98,58,10.0,beats,0.1022326584819028
tmhintqi,48,98,58,10.0,ced,0.08905424279931509
tmhintqi,48,98,58,10.0,contentvec12,0.0762757676169429
tmhintqi,48,98,58,10.0,egemaps,0.07482014499735762
tmhintqi,48,98,58,10.0,rmvpe_cont,0.0033558906819363137
tmhintqi,48,98,58,10.0,rmvpe_quant,-0.012144147144773474
tmhintqi,48,98,58,10.0,speaker,0.07707600362209602
tmhintqi,48,98,58,10.0,wavlm,0.1050323362713751
tmhintqi,48,98,58,10.0,whisper,0.08943172981783569
tmhintqi,49,98,61,10.0,auditory_erb,0.021348322032734842
tmhintqi,49,98,61,10.0,beats,0.10712551171889545
tmhintqi,49,98,61,10.0,ced,0.10101934404762504
tmhintqi,49,98,61,10.0,contentvec12,0.06598416400006978
tmhintqi,49,98,61,10.0,egemaps,0.07481700896086457
tmhintqi,49,98,61,10.0,rmvpe_cont,0.0024322984363042096
tmhintqi,49,98,61,10.0,rmvpe_quant,0.0016362226047389567
tmhintqi,49,98,61,10.0,speaker,0.07755000656827966
tmhintqi,49,98,61,10.0,wavlm,0.1022357826669959
tmhintqi,49,98,61,10.0,whisper,0.09105856000222398
