dataset,outer_fold,method,k,mask,features,inner_mse,outer_utterance_mse,n_outer_systems,n_outer_items,weights_json
tmhintqi,2,gate,8,383,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced,0.8984920861986043,0.898744172333269,21,2393,"{""whisper"": 0.21779053050550026, ""contentvec12"": 0.08673657412357602, ""wavlm"": 0.16625436498847745, ""beats"": 0.19948728842129282, ""auditory_erb"": 0.0, ""speaker"": 0.03108835377139189, ""rmvpe_cont"": 0.0, ""ced"": 0.2986428881897615}"
tmhintqi,2,gate,9,511,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced,0.8984920861985219,0.8987441737267425,21,2393,"{""whisper"": 0.217790915458641, ""contentvec12"": 0.08673595782528588, ""wavlm"": 0.166253852178162, ""beats"": 0.1994878268512139, ""auditory_erb"": 0.0, ""speaker"": 0.031088550297460434, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.0, ""ced"": 0.29864289738923694}"
tmhintqi,2,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8984920861986118,0.8987441810755147,21,2393,"{""whisper"": 0.21779055576794906, ""contentvec12"": 0.08673597359719377, ""wavlm"": 0.1662538848544244, ""beats"": 0.19948798997185715, ""auditory_erb"": 0.0, ""speaker"": 0.03108860098539969, ""rmvpe_cont"": 6.424055036292999e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.298642994823176, ""egemaps"": 0.0}"
tmhintqi,2,shapley,1,256,ced,0.973368242564414,0.984115472368108,21,2393,"{""ced"": 1.0}"
tmhintqi,2,shapley,2,264,beats+ced,0.9337224209679112,0.9392698758617944,21,2393,"{""beats"": 0.4101298025819903, ""ced"": 0.5898701974180097}"
tmhintqi,2,shapley,3,268,wavlm+beats+ced,0.9150009733479666,0.9147582288047618,21,2393,"{""wavlm"": 0.31313272741985265, ""beats"": 0.2735493715508605, ""ced"": 0.41331790102928695}"
tmhintqi,2,shapley,4,269,whisper+wavlm+beats+ced,0.9006051172372376,0.9003027926191836,21,2393,"{""whisper"": 0.23648330797981665, ""wavlm"": 0.20894371374004592, ""beats"": 0.22120499615933512, ""ced"": 0.33336798212080243}"
tmhintqi,2,shapley,5,271,whisper+contentvec12+wavlm+beats+ced,0.8987467599442728,0.8986369283842531,21,2393,"{""whisper"": 0.22247230997638937, ""contentvec12"": 0.09467596837755611, ""wavlm"": 0.17052226995140488, ""beats"": 0.20623625259198414, ""ced"": 0.3060931991026655}"
tmhintqi,2,shapley,6,303,whisper+contentvec12+wavlm+beats+speaker+ced,0.898492086198613,0.8987441892419902,21,2393,"{""whisper"": 0.21779049477363027, ""contentvec12"": 0.08673608011144075, ""wavlm"": 0.16625418097463232, ""beats"": 0.19948733681821126, ""speaker"": 0.03108876649719822, ""ced"": 0.2986431408248872}"
tmhintqi,2,shapley,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.89849208619876,0.8987441619497017,21,2393,"{""whisper"": 0.21779034527140095, ""contentvec12"": 0.08673645377249675, ""wavlm"": 0.16625504127283416, ""beats"": 0.19948700580240028, ""speaker"": 0.031088397916669463, ""ced"": 0.2986427559641983, ""egemaps"": 0.0}"
tmhintqi,2,shapley,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,0.8984920861987152,0.8987441671910079,21,2393,"{""whisper"": 0.21779026599623613, ""contentvec12"": 0.08673638914175515, ""wavlm"": 0.16625489725506865, ""beats"": 0.19948740015705954, ""speaker"": 0.03108806828512319, ""rmvpe_cont"": 0.0, ""ced"": 0.2986429791647574, ""egemaps"": 1.9602459981832646e-18}"
tmhintqi,2,shapley,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.8984920861986243,0.8987441710681664,21,2393,"{""whisper"": 0.21779042674937812, ""contentvec12"": 0.08673647137223381, ""wavlm"": 0.1662543514839717, ""beats"": 0.19948743909380723, ""auditory_erb"": 0.0, ""speaker"": 0.031088518972977028, ""rmvpe_cont"": 1.5908284601060625e-17, ""ced"": 0.2986427923276321, ""egemaps"": 0.0}"
tmhintqi,2,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8984920861986118,0.8987441810755147,21,2393,"{""whisper"": 0.21779055576794906, ""contentvec12"": 0.08673597359719377, ""wavlm"": 0.1662538848544244, ""beats"": 0.19948798997185715, ""auditory_erb"": 0.0, ""speaker"": 0.03108860098539969, ""rmvpe_cont"": 6.424055036292999e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.298642994823176, ""egemaps"": 0.0}"
tmhintqi,2,singleton,1,256,ced,0.973368242564414,0.984115472368108,21,2393,"{""ced"": 1.0}"
tmhintqi,2,singleton,2,260,wavlm+ced,0.9292837663937076,0.9305127162603938,21,2393,"{""wavlm"": 0.43240889280861305, ""ced"": 0.567591107191387}"
tmhintqi,2,singleton,3,268,wavlm+beats+ced,0.9150009733479666,0.9147582288047618,21,2393,"{""wavlm"": 0.31313272741985265, ""beats"": 0.2735493715508605, ""ced"": 0.41331790102928695}"
tmhintqi,2,singleton,4,269,whisper+wavlm+beats+ced,0.9006051172372376,0.9003027926191836,21,2393,"{""whisper"": 0.23648330797981665, ""wavlm"": 0.20894371374004592, ""beats"": 0.22120499615933512, ""ced"": 0.33336798212080243}"
tmhintqi,2,singleton,5,271,whisper+contentvec12+wavlm+beats+ced,0.8987467599442728,0.8986369283842531,21,2393,"{""whisper"": 0.22247230997638937, ""contentvec12"": 0.09467596837755611, ""wavlm"": 0.17052226995140488, ""beats"": 0.20623625259198414, ""ced"": 0.3060931991026655}"
tmhintqi,2,singleton,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.8987467599442689,0.8986369401137471,21,2393,"{""whisper"": 0.22247205253336855, ""contentvec12"": 0.09467601476615792, ""wavlm"": 0.17052232315098964, ""beats"": 0.20623617807060662, ""ced"": 0.3060934314788773, ""egemaps"": 5.656294115862105e-19}"
tmhintqi,2,singleton,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.89849208619876,0.8987441619497017,21,2393,"{""whisper"": 0.21779034527140095, ""contentvec12"": 0.08673645377249675, ""wavlm"": 0.16625504127283416, ""beats"": 0.19948700580240028, ""speaker"": 0.031088397916669463, ""ced"": 0.2986427559641983, ""egemaps"": 0.0}"
tmhintqi,2,singleton,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,0.8984920861987152,0.8987441671910079,21,2393,"{""whisper"": 0.21779026599623613, ""contentvec12"": 0.08673638914175515, ""wavlm"": 0.16625489725506865, ""beats"": 0.19948740015705954, ""speaker"": 0.03108806828512319, ""rmvpe_cont"": 0.0, ""ced"": 0.2986429791647574, ""egemaps"": 1.9602459981832646e-18}"
tmhintqi,2,singleton,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.8984920861986243,0.8987441710681664,21,2393,"{""whisper"": 0.21779042674937812, ""contentvec12"": 0.08673647137223381, ""wavlm"": 0.1662543514839717, ""beats"": 0.19948743909380723, ""auditory_erb"": 0.0, ""speaker"": 0.031088518972977028, ""rmvpe_cont"": 1.5908284601060625e-17, ""ced"": 0.2986427923276321, ""egemaps"": 0.0}"
tmhintqi,2,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8984920861986118,0.8987441810755147,21,2393,"{""whisper"": 0.21779055576794906, ""contentvec12"": 0.08673597359719377, ""wavlm"": 0.1662538848544244, ""beats"": 0.19948798997185715, ""auditory_erb"": 0.0, ""speaker"": 0.03108860098539969, ""rmvpe_cont"": 6.424055036292999e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.298642994823176, ""egemaps"": 0.0}"
tmhintqi,2,inner_search,1,256,ced,0.973368242564414,0.984115472368108,21,2393,"{""ced"": 1.0}"
tmhintqi,2,inner_search,2,257,whisper+ced,0.925047194787338,0.9316861913039473,21,2393,"{""whisper"": 0.3799159805076271, ""ced"": 0.6200840194923729}"
tmhintqi,2,inner_search,3,265,whisper+beats+ced,0.9078916876323102,0.9109442994150037,21,2393,"{""whisper"": 0.29617035451331947, ""beats"": 0.2876591568064244, ""ced"": 0.4161704886802562}"
tmhintqi,2,inner_search,4,269,whisper+wavlm+beats+ced,0.9006051172372376,0.9003027926191836,21,2393,"{""whisper"": 0.23648330797981665, ""wavlm"": 0.20894371374004592, ""beats"": 0.22120499615933512, ""ced"": 0.33336798212080243}"
tmhintqi,2,inner_search,5,271,whisper+contentvec12+wavlm+beats+ced,0.8987467599442728,0.8986369283842531,21,2393,"{""whisper"": 0.22247230997638937, ""contentvec12"": 0.09467596837755611, ""wavlm"": 0.17052226995140488, ""beats"": 0.20623625259198414, ""ced"": 0.3060931991026655}"
tmhintqi,2,inner_search,6,303,whisper+contentvec12+wavlm+beats+speaker+ced,0.898492086198613,0.8987441892419902,21,2393,"{""whisper"": 0.21779049477363027, ""contentvec12"": 0.08673608011144075, ""wavlm"": 0.16625418097463232, ""beats"": 0.19948733681821126, ""speaker"": 0.03108876649719822, ""ced"": 0.2986431408248872}"
tmhintqi,2,inner_search,7,319,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+ced,0.8984920861985498,0.8987441736751911,21,2393,"{""whisper"": 0.21779068494758447, ""contentvec12"": 0.08673648390066689, ""wavlm"": 0.16625424598980976, ""beats"": 0.199487288575373, ""auditory_erb"": 3.914668644854155e-18, ""speaker"": 0.03108837129493964, ""ced"": 0.29864292529162617}"
tmhintqi,2,inner_search,8,383,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced,0.8984920861986043,0.898744172333269,21,2393,"{""whisper"": 0.21779053050550026, ""contentvec12"": 0.08673657412357602, ""wavlm"": 0.16625436498847745, ""beats"": 0.19948728842129282, ""auditory_erb"": 0.0, ""speaker"": 0.03108835377139189, ""rmvpe_cont"": 0.0, ""ced"": 0.2986428881897615}"
tmhintqi,2,inner_search,9,511,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced,0.8984920861985219,0.8987441737267425,21,2393,"{""whisper"": 0.217790915458641, ""contentvec12"": 0.08673595782528588, ""wavlm"": 0.166253852178162, ""beats"": 0.1994878268512139, ""auditory_erb"": 0.0, ""speaker"": 0.031088550297460434, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.0, ""ced"": 0.29864289738923694}"
tmhintqi,2,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8984920861986118,0.8987441810755147,21,2393,"{""whisper"": 0.21779055576794906, ""contentvec12"": 0.08673597359719377, ""wavlm"": 0.1662538848544244, ""beats"": 0.19948798997185715, ""auditory_erb"": 0.0, ""speaker"": 0.03108860098539969, ""rmvpe_cont"": 6.424055036292999e-18, ""rmvpe_quant"": 0.0, ""ced"": 0.298642994823176, ""egemaps"": 0.0}"
tmhintqi,3,gate,1,4,wavlm,0.970257211489047,1.0038065065858877,20,2301,"{""wavlm"": 1.0}"
tmhintqi,3,gate,2,260,wavlm+ced,0.9181660774662924,0.9496335415344136,20,2301,"{""wavlm"": 0.523791089717655, ""ced"": 0.476208910282345}"
tmhintqi,3,gate,3,261,whisper+wavlm+ced,0.902910578032076,0.932615487641628,20,2301,"{""whisper"": 0.23173745551784444, ""wavlm"": 0.4085185961932641, ""ced"": 0.3597439482888915}"
tmhintqi,3,gate,4,269,whisper+wavlm+beats+ced,0.8955122826448401,0.9225454927244376,20,2301,"{""whisper"": 0.18951380247820876, ""wavlm"": 0.3588641215439616, ""beats"": 0.1843397478278691, ""ced"": 0.2672823281499606}"
tmhintqi,3,gate,5,271,whisper+contentvec12+wavlm+beats+ced,0.8933128831621705,0.9215756142076984,20,2301,"{""whisper"": 0.17327693227099675, ""contentvec12"": 0.1022206472601915, ""wavlm"": 0.31840424886370033, ""beats"": 0.1694683308663291, ""ced"": 0.2366298407387824}"
tmhintqi,3,gate,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.8932775254651669,0.9216252349149494,20,2301,"{""whisper"": 0.1728431850346758, ""contentvec12"": 0.09887632330018878, ""wavlm"": 0.3157416622277116, ""beats"": 0.16767554747333804, ""ced"": 0.2315150633699721, ""egemaps"": 0.013348218594113762}"
tmhintqi,3,gate,7,911,whisper+contentvec12+wavlm+beats+rmvpe_quant+ced+egemaps,0.8932775254648471,0.9216252261140812,20,2301,"{""whisper"": 0.17284347007374287, ""contentvec12"": 0.09887649495981884, ""wavlm"": 0.31574145870867815, ""beats"": 0.16767525160467853, ""rmvpe_quant"": 0.0, ""ced"": 0.231515678586096, ""egemaps"": 0.013347646066985682}"
tmhintqi,3,gate,8,943,whisper+contentvec12+wavlm+beats+speaker+rmvpe_quant+ced+egemaps,0.8932775254654839,0.921625177862492,20,2301,"{""whisper"": 0.17284373549150303, ""contentvec12"": 0.09887592552767414, ""wavlm"": 0.3157403837235144, ""beats"": 0.16767516684082814, ""speaker"": 0.0, ""rmvpe_quant"": 6.0277114457882164e-18, ""ced"": 0.2315178559108247, ""egemaps"": 0.013346932505655768}"
tmhintqi,3,gate,9,1007,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8932775254649608,0.9216251720987904,20,2301,"{""whisper"": 0.1728449585517321, ""contentvec12"": 0.09887571087365897, ""wavlm"": 0.3157415063274154, ""beats"": 0.1676755840595646, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.0, ""ced"": 0.23151515596989194, ""egemaps"": 0.013347084217737048}"
tmhintqi,3,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8932775254646942,0.921625196866316,20,2301,"{""whisper"": 0.1728444602786051, ""contentvec12"": 0.09887608688986674, ""wavlm"": 0.3157416180851612, ""beats"": 0.167675231876745, ""auditory_erb"": 0.0, ""speaker"": 7.887550952497345e-18, ""rmvpe_cont"": 3.451136481914141e-18, ""rmvpe_quant"": 9.056079225348955e-18, ""ced"": 0.23151571083164602, ""egemaps"": 0.013346892037976016}"
tmhintqi,3,shapley,1,4,wavlm,0.970257211489047,1.0038065065858877,20,2301,"{""wavlm"": 1.0}"
tmhintqi,3,shapley,2,260,wavlm+ced,0.9181660774662924,0.9496335415344136,20,2301,"{""wavlm"": 0.523791089717655, ""ced"": 0.476208910282345}"
tmhintqi,3,shapley,3,268,wavlm+beats+ced,0.9050612936478768,0.933412284575845,20,2301,"{""wavlm"": 0.43281446218436226, ""beats"": 0.2373501882454011, ""ced"": 0.3298353495702367}"
tmhintqi,3,shapley,4,269,whisper+wavlm+beats+ced,0.8955122826448401,0.9225454927244376,20,2301,"{""whisper"": 0.18951380247820876, ""wavlm"": 0.3588641215439616, ""beats"": 0.1843397478278691, ""ced"": 0.2672823281499606}"
tmhintqi,3,shapley,5,271,whisper+contentvec12+wavlm+beats+ced,0.8933128831621705,0.9215756142076984,20,2301,"{""whisper"": 0.17327693227099675, ""contentvec12"": 0.1022206472601915, ""wavlm"": 0.31840424886370033, ""beats"": 0.1694683308663291, ""ced"": 0.2366298407387824}"
tmhintqi,3,shapley,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.8932775254651669,0.9216252349149494,20,2301,"{""whisper"": 0.1728431850346758, ""contentvec12"": 0.09887632330018878, ""wavlm"": 0.3157416622277116, ""beats"": 0.16767554747333804, ""ced"": 0.2315150633699721, ""egemaps"": 0.013348218594113762}"
tmhintqi,3,shapley,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.8932775254647732,0.9216251924658552,20,2301,"{""whisper"": 0.17284397541040475, ""contentvec12"": 0.0988764649205758, ""wavlm"": 0.3157411578255908, ""beats"": 0.1676756089984466, ""speaker"": 1.65224364273792e-19, ""ced"": 0.23151562996957448, ""egemaps"": 0.013347162875407626}"
tmhintqi,3,shapley,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,0.893277525464929,0.9216252182882788,20,2301,"{""whisper"": 0.17284380921222411, ""contentvec12"": 0.0988762014259695, ""wavlm"": 0.31574173370444325, ""beats"": 0.16767485869015644, ""speaker"": 0.0, ""rmvpe_cont"": 2.1395231684475974e-17, ""ced"": 0.23151708236986235, ""egemaps"": 0.013346314597344344}"
tmhintqi,3,shapley,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.8932775254651879,0.9216251624480312,20,2301,"{""whisper"": 0.17284504492649158, ""contentvec12"": 0.09887534359172546, ""wavlm"": 0.3157415096209967, ""beats"": 0.16767585440203997, ""auditory_erb"": 0.0, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""ced"": 0.23151488443911403, ""egemaps"": 0.013347363019632243}"
tmhintqi,3,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8932775254646942,0.921625196866316,20,2301,"{""whisper"": 0.1728444602786051, ""contentvec12"": 0.09887608688986674, ""wavlm"": 0.3157416180851612, ""beats"": 0.167675231876745, ""auditory_erb"": 0.0, ""speaker"": 7.887550952497345e-18, ""rmvpe_cont"": 3.451136481914141e-18, ""rmvpe_quant"": 9.056079225348955e-18, ""ced"": 0.23151571083164602, ""egemaps"": 0.013346892037976016}"
tmhintqi,3,singleton,1,4,wavlm,0.970257211489047,1.0038065065858877,20,2301,"{""wavlm"": 1.0}"
tmhintqi,3,singleton,2,260,wavlm+ced,0.9181660774662924,0.9496335415344136,20,2301,"{""wavlm"": 0.523791089717655, ""ced"": 0.476208910282345}"
tmhintqi,3,singleton,3,268,wavlm+beats+ced,0.9050612936478768,0.933412284575845,20,2301,"{""wavlm"": 0.43281446218436226, ""beats"": 0.2373501882454011, ""ced"": 0.3298353495702367}"
tmhintqi,3,singleton,4,270,contentvec12+wavlm+beats+ced,0.90104918476758,0.9312417315446332,20,2301,"{""contentvec12"": 0.13591294466449597, ""wavlm"": 0.37059488890545894, ""beats"": 0.21153828361881138, ""ced"": 0.28195388281123374}"
tmhintqi,3,singleton,5,271,whisper+contentvec12+wavlm+beats+ced,0.8933128831621705,0.9215756142076984,20,2301,"{""whisper"": 0.17327693227099675, ""contentvec12"": 0.1022206472601915, ""wavlm"": 0.31840424886370033, ""beats"": 0.1694683308663291, ""ced"": 0.2366298407387824}"
tmhintqi,3,singleton,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.8932775254651669,0.9216252349149494,20,2301,"{""whisper"": 0.1728431850346758, ""contentvec12"": 0.09887632330018878, ""wavlm"": 0.3157416622277116, ""beats"": 0.16767554747333804, ""ced"": 0.2315150633699721, ""egemaps"": 0.013348218594113762}"
tmhintqi,3,singleton,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.8932775254647732,0.9216251924658552,20,2301,"{""whisper"": 0.17284397541040475, ""contentvec12"": 0.0988764649205758, ""wavlm"": 0.3157411578255908, ""beats"": 0.1676756089984466, ""speaker"": 1.65224364273792e-19, ""ced"": 0.23151562996957448, ""egemaps"": 0.013347162875407626}"
tmhintqi,3,singleton,8,879,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+ced+egemaps,0.893277525464929,0.9216252182882788,20,2301,"{""whisper"": 0.17284380921222411, ""contentvec12"": 0.0988762014259695, ""wavlm"": 0.31574173370444325, ""beats"": 0.16767485869015644, ""speaker"": 0.0, ""rmvpe_cont"": 2.1395231684475974e-17, ""ced"": 0.23151708236986235, ""egemaps"": 0.013346314597344344}"
tmhintqi,3,singleton,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.8932775254651879,0.9216251624480312,20,2301,"{""whisper"": 0.17284504492649158, ""contentvec12"": 0.09887534359172546, ""wavlm"": 0.3157415096209967, ""beats"": 0.16767585440203997, ""auditory_erb"": 0.0, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""ced"": 0.23151488443911403, ""egemaps"": 0.013347363019632243}"
tmhintqi,3,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.8932775254646942,0.921625196866316,20,2301,"{""whisper"": 0.1728444602786051, ""contentvec12"": 0.09887608688986674, ""wavlm"": 0.3157416180851612, ""beats"": 0.167675231876745, ""auditory_erb"": 0.0, ""speaker"": 7.887550952497345e-18, ""rmvpe_cont"": 3.451136481914141e-18, ""rmvpe_quant"": 9.056079225348955e-18, ""ced"": 0.23151571083164602, ""egemaps"": 0.013346892037976016}"
tmhintqi,3,inner_search,1,4,wavlm,0.970257211489047,1.0038065065858877,20,2301,"{""wavlm"": 1.0}"
tmhintqi,3,inner_search,2,260,wavlm+ced,0.9181660774662924,0.9496335415344136,20,2301,"{""wavlm"": 0.523791089717655, ""ced"": 0.476208910282345}"
tmhintqi,3,inner_search,3,261,whisper+wavlm+ced,0.902910578032076,0.932615487641628,20,2301,"{""whisper"": 0.23173745551784444, ""wavlm"": 0.4085185961932641, ""ced"": 0.3597439482888915}"
tmhintqi,3,inner_search,4,269,whisper+wavlm+beats+ced,0.8955122826448401,0.9225454927244376,20,2301,"{""whisper"": 0.18951380247820876, ""wavlm"": 0.3588641215439616, ""beats"": 0.1843397478278691, ""ced"": 0.2672823281499606}"
tmhintqi,3,inner_search,5,271,whisper+contentvec12+wavlm+beats+ced,0.8933128831621705,0.9215756142076984,20,2301,"{""whisper"": 0.17327693227099675, ""contentvec12"": 0.1022206472601915, ""wavlm"": 0.31840424886370033, ""beats"": 0.1694683308663291, ""ced"": 0.2366298407387824}"
tmhintqi,3,inner_search,6,783,whisper+contentvec12+wavlm+beats+ced+egemaps,0.8932775254651669,0.9216252349149494,20,2301,"{""whisper"": 0.1728431850346758, ""contentvec12"": 0.09887632330018878, ""wavlm"": 0.3157416622277116, ""beats"": 0.16767554747333804, ""ced"": 0.2315150633699721, ""egemaps"": 0.013348218594113762}"
tmhintqi,3,inner_search,7,847,whisper+contentvec12+wavlm+beats+rmvpe_cont+ced+egemaps,0.8932775254646431,0.9216252233686696,20,2301,"{""whisper"": 0.17284397937288262, ""contentvec12"": 0.0988763411853512, ""wavlm"": 0.31574184302082087, ""beats"": 0.1676750310462498, ""rmvpe_cont"": 1.523918151228893e-17, ""ced"": 0.23151573205050274, ""egemaps"": 0.01334707332419268}"
